00001150425120190131382000710650000092018120120190101201901310000000014,872018120120190101201901310000000014,870000000005502,150425100010000000000,000000000000,000000000000,000000000000,00
00001160425120190131382000710650000092018120320190103201901310000000161,282018120320190103201901310000000161,280000000060496,020425100010000000000,000000000000,000000000000,000000000000,00
00001170425120190131382000710650000092018120520190105201901310000000048,812018120520190105201901310000000048,810000000061060,140425100030000000000,000000000000,000000000000,000000000000,00
00001180425120190131382000710650000092018120720190107201901310000000208,062018120720190107201901310000000208,060000000266933,740425100070000000000,000000000000,000000000000,000000000000,00
00001190425120190131382000710650000092018120920190109201901310000000098,892018120920190109201901310000000098,890000000164165,980425100050000000000,000000000000,000000000000,000000000000,00
00001200425120190131382000710650000092018121320190113201901310000000088,702018121320190113201901310000000088,700000000070548,510425100030000000000,000000000000,000000000000,000000000000,00
00001210425120190131382000710650000052015120120160101201901310000000049,842015120120160101201901310000000049,840000000118820,100425100010000000000,000000000000,000000000000,000000000000,00
00001220425120190131382000710650000052016020120160301201901310000000048,472016020120160301201901310000000048,470000000118820,100425100010000000000,000000000000,000000000000,000000000000,00
00001230425120190131382000710650000052016030120160401201901310000000124,252016030120160401201901310000000124,250000000118820,100425100010000000000,000000000000,000000000000,000000000000,00
00001240425120190131382000710650000052017020120170301201901310000000223,732017020120170301201901310000000223,730000000180881,060425100020000000000,000000000000,000000000000,000000000000,00
00001250425120190131382000710650000052018030220180402201901310000000462,382018030220180402201901310000000462,380000000070702,640425100010000000000,000000000000,000000000000,000000000000,00
00001260425120190131382000710650000052018040120180501201901310000000027,522018040120180501201901310000000027,520000000057522,010425100010000000000,000000000000,000000000000,000000000000,00
00001270425120190131382000710650000052018050120180601201901310000000906,472018050120180601201901310000000906,470000000057522,010425100010000000000,000000000000,000000000000,000000000000,00
00001280425120190131382000710650000052018060120180701201901310000000906,472018060120180701201901310000000906,470000000057522,010425100010000000000,000000000000,000000000000,000000000000,00
00001290425120190131382000710650000052018090120181001201901310000000855,982018090120181001201901310000000855,980000000161417,980425100030000000000,000000000000,000000000000,000000000000,00
00001300425120190131382000710650000052018091320181013201901310000000268,242018091320181013201901310000000268,240000000099290,760425100010000000000,000000000000,000000000000,000000000000,00
00001310425120190131382000710650000052018100120181101201901310000001680,592018100120181101201901310000001680,590000000197874,360425100050000000000,000000000000,000000000000,000000000000,00
00001320425120190131382000710650000052019010120190201201901310002577071,862019010120190201201901310002577071,860000394104120,730425162250000000000,000000000000,000000000000,000000000000,00
00001330425120190131382000710650000052019010320190203201901310000039698,362019010320190203201901310000039698,360000005915263,680425100840000000000,000000000000,000000000000,000000000000,00
00001340425120190131382000710650000052019010520190205201901310000035467,912019010520190205201901310000035467,910000004769719,290425100820000000000,000000000000,000000000000,000000000000,00
00001350425120190131382000710650000052019010720190207201901310000028381,982019010720190207201901310000028381,980000004250666,310425100720000000000,000000000000,000000000000,000000000000,00
00001360425120190131382000710650000052019010920190209201901310000054340,792019010920190209201901310000054340,790000006979177,620425101230000000000,000000000000,000000000000,000000000000,00
00001370425120190131382000710650000052019011120190211201901310000057323,312019011120190211201901310000057323,310000007204404,000425101060000000000,000000000000,000000000000,000000000000,00
00001380425120190131382000710650000052019011320190213201901310000061709,522019011320190213201901310000061709,520000008460733,620425101010000000000,000000000000,000000000000,000000000000,00
00001390425120190131382000710650000052019011520190215201901310000043924,472019011520190215201901310000043924,470000006358234,100425100950000000000,000000000000,000000000000,000000000000,00
00001400425120190131382000710650000052019011720190217201901310000054358,252019011720190217201901310000054358,250000007880985,410425101040000000000,000000000000,000000000000,000000000000,00
00001410425120190131382000710650000052019011920190219201901310000053149,582019011920190219201901310000053149,580000007617342,790425101150000000000,000000000000,000000000000,000000000000,00
00001420425120190131382000710650000052019012120190221201901310000039248,662019012120190221201901310000039248,660000006225328,440425100930000000000,000000000000,000000000000,000000000000,00
00001430425120190131382000710650000052019012320190223201901310000050895,232019012320190223201901310000050895,230000006885624,110425101060000000000,000000000000,000000000000,000000000000,00
00001440425120190131382000710650000052019012520190225201901310000055348,402019012520190225201901310000055348,400000009162346,700425101200000000000,000000000000,000000000000,000000000000,00
00001450425120190131382000710650000052019012720190227201901310000055446,022019012720190227201901310000055446,020000008917565,880425101340000000000,000000000000,000000000000,000000000000,00
00001460425120190131382000710650000052019013020190228201901310000055120,742019013020190228201901310000055120,740000007575501,440425101130000000000,000000000000,000000000000,000000000000,00
00001470425120190131382000710650000052019013120190228201901310000023992,212019013120190228201901310000023992,210000003822540,130425100590000000000,000000000000,000000000000,000000000000,00
00001480425120190131382000710650000082018040120180501201901310000000073,722018040120180501201901310000000073,720000000048477,770425100010000000000,000000000000,000000000000,000000000000,00
00001490425120190131382000710650000082018103020181130201901310000000011,852018103020181130201901310000000011,850000000004906,680425100010000000000,000000000000,000000000000,000000000000,00
00001500425120190131382000710650000082018110120181201201901310000000100,242018110120181201201901310000000100,240000000103602,150425100010000000000,000000000000,000000000000,000000000000,00
00001510425120190131382000710650000082018113020181230201901310000000190,862018113020181230201901310000000190,860000000079818,710425100010000000000,000000000000,000000000000,000000000000,00
00001520425120190131382000710650000082018120120190101201901310000000403,882018120120190101201901310000000403,880000000302590,790425100020000000000,000000000000,000000000000,000000000000,00
00001530425120190131382000710650000082019010120190201201901310000631902,342019010120190201201901310000631902,340000146944833,190425123090000000000,000000000000,000000000000,000000000000,00
00001540425120190131382000710650000082019012820190228201901310000079641,992019012820190228201901310000079641,990000013744927,370425104310000000000,000000000000,000000000000,000000000000,00
00001550425120190131382000710650000082019013120190228201901310000078628,112019013120190228201901310000078628,110000020131626,100425107840000000000,000000000000,000000000000,000000000000,00
00001560425120190131382000710650000092015050520150605201901310000001352,332015050520150605201901310000001352,330000000044886,100425100010000000000,000000000000,000000000000,000000000000,00
00001570425120190131382000710650000092017020620170306201901310000000128,442017020620170306201901310000000128,440000000033600,000425100010000000000,000000000000,000000000000,000000000000,00
00001580425120190131382000710650000092017030920170409201901310000000017,742017030920170409201901310000000017,740000000021275,120425100020000000000,000000000000,000000000000,000000000000,00
00001590425120190131382000710650000092017033020170430201901310000000002,282017033020170430201901310000000002,280000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001600425120190131382000710650000092017040120170501201901310000000272,822017040120170501201901310000000272,820000000055489,600425100010000000000,000000000000,000000000000,000000000000,00
00001610425120190131382000710650000092017040920170509201901310000000002,952017040920170509201901310000000002,950000000020500,000425100010000000000,000000000000,000000000000,000000000000,00
00001620425120190131382000710650000092017041320170513201901310000000118,692017041320170513201901310000000118,690000000093391,680425100010000000000,000000000000,000000000000,000000000000,00
00001630425120190131382000710650000092017043020170530201901310000000002,282017043020170530201901310000000002,280000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001640425120190131382000710650000092017050920170609201901310000000002,952017050920170609201901310000000002,950000000020500,000425100010000000000,000000000000,000000000000,000000000000,00
00001650425120190131382000710650000092017051320170613201901310000000118,692017051320170613201901310000000118,690000000093391,680425100010000000000,000000000000,000000000000,000000000000,00
00001660425120190131382000710650000092017053020170630201901310000000002,282017053020170630201901310000000002,280000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001670425120190131382000710650000092017063020170730201901310000000002,282017063020170730201901310000000002,280000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001680425120190131382000710650000092017073020170830201901310000000002,282017073020170830201901310000000002,280000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001690425120190131382000710650000092017081920170919201901310000000184,822017081920170919201901310000000184,820000000010477,280425100010000000000,000000000000,000000000000,000000000000,00
00001700425120190131382000710650000092017083020170930201901310000000005,752017083020170930201901310000000005,750000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00001710425120190131382000710650000092017090920171009201901310000000014,792017090920171009201901310000000014,790000000000775,120425100010000000000,000000000000,000000000000,000000000000,00
00001720425120190131382000710650000092017093020171030201901310000000005,752017093020171030201901310000000005,750000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
